id	x	y	impact	nstart	nend	prob
gill_501	723306.7651	6199163.187	3	3986	4074	0.5
gill_502	722906.7651	6199163.187	3	3986	4074	0.5
gill_503	728697.1269	6205428.779	3	4034	4130	0
gill_504	729124.4204	6204987.291	3	4034	4130	0
gill_505	733187.1643	6204398.742	3	4034	4130	0
gill_506	731740.0692	6204215.611	3	4034	4130	0
gill_507	735382.3295	6201239.713	3	4226	4274	0
gill_508	734643.4378	6200768.568	3	4226	4274	0
gill_509	731912.3651	6203779.332	3	4226	4274	0
gill_510	733374.4824	6205810.786	3	4226	4274	0
gill_511	733328.7497	6204595.286	3	4226	4274	0
gill_512	729320.13	6203185.937	3	4226	4274	0
gill_513	722994.009	6204798.129	3	4226	4362	0.5
gill_514	722594.009	6204798.129	3	4226	4362	0.5
gill_515	727545.7512	6205561.871	3	4226	4362	0.5
gill_516	727853.088	6200250.433	3	4226	4362	0.5
gill_517	728028.9421	6204000.159	3	4226	4362	0.5
gill_518	727186.3437	6202722.564	3	4226	4362	0.5
gill_519	723124.4565	6204674.896	3	4226	4362	0.5
gill_520	728740.5115	6204645.654	3	4274	4322	0
gill_521	729869.208	6204863.285	3	4274	4322	0
gill_522	729796.4407	6204862.68	3	4274	4322	0
gill_523	728461.7095	6205331.571	3	4274	4322	0
gill_524	731361.3613	6206973.029	3	4274	4322	0
gill_525	729745.8998	6200735.837	3	4274	4322	0
gill_526	726708.7429	6204128.945	3	4274	4410	0.5
gill_527	726708.7429	6204528.945	3	4274	4410	0.5
gill_528	720845.5528	6203471.491	3	4274	4410	0.5
gill_529	724880.5651	6205090.413	3	4274	4410	0.5
gill_530	724480.5651	6205090.413	3	4274	4410	0.5
gill_531	724795.883	6201939.215	3	4274	4410	0.5
gill_532	727256.8064	6202576.784	3	4274	4410	0.5
gill_533	727256.8064	6202976.784	3	4274	4410	0.5
gill_534	721617.4451	6202535.254	3	4274	4410	0.5
gill_535	733825.9534	6203338.057	3	4322	4370	0
gill_536	733993.7523	6206781.626	3	4322	4370	0
gill_537	728353.8081	6202626.165	3	4322	4370	0
gill_538	728495.2292	6203722.257	3	4322	4370	0.5
gill_539	733279.3429	6203388.854	3	4322	4370	0
gill_540	733994.7189	6205193.557	3	4322	4370	0
gill_541	733352.9104	6204121.979	3	4562	4610	0
gill_542	735265.1111	6200989.339	3	4562	4610	0.5
gill_543	734516.1592	6200768.105	3	4562	4610	0.5
gill_544	732905.4872	6204464.048	3	4562	4610	0
gill_545	731748.8394	6207701.942	3	4562	4610	0
gill_546	734482.909	6202706.62	3	4562	4610	0
gill_547	729416.6491	6207010.164	3	4562	4610	0.5
gill_548	729845.4375	6205656.094	3	4562	4610	0
gill_549	732977.9122	6202003.091	3	4562	4610	0
gill_550	729294.866	6205126.225	3	7106	7154	0.5
gill_551	731022.8091	6204526.931	3	7106	7154	0.5
gill_552	730857.619	6205307.007	3	7106	7154	0.5
gill_553	729862.2665	6204163.75	3	7106	7154	0.5
gill_554	728917.5027	6204822.923	3	7106	7154	0.5
gill_555	729192.9279	6208079.414	3	7106	7154	0.5
gill_556	734756.5531	6205722.098	3	7106	7154	0
gill_557	733436.9666	6202474.391	3	7106	7154	0
gill_558	732973.9604	6203674.217	3	7106	7154	0.5
gill_559	730390.9207	6204817.051	3	7106	7154	0
gill_560	731773.4112	6204750.075	3	7106	7154	0.5
gill_561	728954.0769	6206033.765	3	7106	7154	0
gill_562	726183.6114	6203523.318	3	7154	7202	0.5
gill_563	726183.6114	6203923.318	3	7154	7202	0.5
gill_564	731365.5141	6205545.108	3	7154	7202	0.5
gill_565	731365.5141	6205145.108	3	7154	7202	0.5
gill_566	731329.5112	6206628.487	3	7154	7202	0.5
gill_567	731329.5112	6206228.487	3	7154	7202	0.5
gill_568	728156.6718	6206569.429	3	7154	7202	0.5
gill_569	728156.6718	6206169.429	3	7154	7202	0.5
gill_570	728556.6718	6206169.429	3	7154	7202	0.5
gill_571	725950.728	6203689.946	3	7154	7202	0.5
gill_572	726350.728	6203689.946	3	7154	7202	0.5
gill_573	725711.1111	6206467.045	3	7154	7202	0.5
gill_574	725311.1111	6206467.045	3	7154	7202	0.5
gill_575	728992.9416	6207454.889	3	7202	7250	0.5
gill_576	728992.9416	6207054.889	3	7202	7250	0.5
gill_577	729392.9416	6207054.889	3	7202	7250	0.5
gill_578	728693.4243	6205748.065	3	7202	7250	0.5
gill_579	728693.4243	6206148.065	3	7202	7250	0.5
gill_580	728693.4243	6206548.065	3	7202	7250	0.5
gill_581	730230.0539	6208673.879	3	7202	7250	0.5
gill_582	730230.0539	6209073.879	3	7202	7250	0.5
gill_583	730230.0539	6209473.879	3	7202	7250	0.5
gill_584	726280.9207	6206892.567	3	7202	7250	0.5
gill_585	726680.9207	6206892.567	3	7202	7250	0.5
gill_586	726680.9207	6207292.567	3	7202	7250	0.5
gill_587	729367.4209	6208368.619	3	7202	7250	0.5
gill_588	728967.4209	6208368.619	3	7202	7250	0.5
gill_589	729367.4209	6208368.619	3	7202	7250	0.5
gill_590	729767.4209	6208368.619	3	7202	7250	0.5
gill_591	729305.534	6203568.908	3	7202	7250	0.5
gill_592	729305.534	6203968.908	3	7202	7250	0.5
gill_593	729305.534	6204368.908	3	7202	7250	0.5
gill_594	729879.5022	6201835.648	3	7250	7298	0.5
gill_595	729479.5022	6201835.648	3	7250	7298	0.5
gill_596	729879.5022	6201835.648	3	7250	7298	0.5
gill_597	729879.5022	6201435.648	3	7250	7298	0.5
gill_598	730753.74	6205951.582	3	7250	7298	0.5
gill_599	730753.74	6206351.582	3	7250	7298	0.5
gill_600	730753.74	6205951.582	3	7250	7298	0.5
gill_601	730353.74	6205951.582	3	7250	7298	0.5
gill_602	725539.807	6201291.96	3	7250	7298	0.5
gill_603	725139.807	6201291.96	3	7250	7298	0.5
gill_604	725139.807	6201691.96	3	7250	7298	0.5
gill_605	725139.807	6202091.96	3	7250	7298	0.5
gill_606	730331.0801	6201267.719	3	7250	7298	0.5
gill_607	729931.0801	6201267.719	3	7250	7298	0.5
gill_608	729931.0801	6200867.719	3	7250	7298	0.5
gill_609	730331.0801	6200867.719	3	7250	7298	0.5
gill_610	725007.971	6202169.663	3	7250	7298	0.5
gill_611	725007.971	6202569.663	3	7250	7298	0.5
gill_612	724607.971	6202569.663	3	7250	7298	0.5
gill_613	724207.971	6202569.663	3	7250	7298	0.5
gill_614	730858.1427	6205562.882	3	7250	7298	0.5
gill_615	730858.1427	6205962.882	3	7250	7298	0.5
gill_616	730858.1427	6206362.882	3	7250	7298	0.5
gill_617	731258.1427	6206362.882	3	7250	7298	0.5
gill_618	643048.1758	6198136.314	3	7250	7336	0.5
gill_619	642821.1167	6196837.618	3	7250	7336	0.5
gill_620	644734.7466	6198901.06	3	7250	7336	0.5
gill_621	642754.2406	6201149.374	3	7250	7336	0.5
gill_622	642754.2406	6201549.374	3	7250	7336	0.5
gill_623	643619.9428	6200430.912	3	7250	7336	0.5
gill_624	645438.4177	6198420.325	3	7250	7336	0.5
gill_625	646438.7695	6201147.6	3	7490	7568	0.5
gill_626	641452.6274	6201305.204	3	7490	7568	0.5
gill_627	641452.6274	6200905.204	3	7490	7568	0.5
gill_628	645027.283	6196562.396	3	7490	7568	0.5
gill_629	644627.283	6196562.396	3	7490	7568	0.5
gill_630	641652.749	6197618.315	3	7490	7568	0.5
gill_631	647458.9744	6198982.737	3	7490	7568	0.5
gill_632	647458.9744	6199382.737	3	7490	7568	0.5
gill_633	643169.9908	6199939.566	3	7490	7568	0.5
gill_634	643169.9908	6200339.566	3	7490	7568	0.5
gill_635	735076.7308	6184371.484	3	7586	7634	0.5
gill_636	735476.7308	6184371.484	3	7586	7634	0.5
gill_637	734781.9935	6185126.886	3	7586	7634	0.5
gill_638	735181.9935	6185126.886	3	7586	7634	0.5
gill_639	737964.2721	6187425.252	3	7586	7634	0.5
gill_640	737564.2721	6187425.252	3	7586	7634	0.5
gill_641	738424.3801	6187241.13	3	7586	7634	0.5
gill_642	738424.3801	6186841.13	3	7586	7634	0.5
gill_643	738824.3801	6186841.13	3	7586	7634	0.5
gill_644	736762.4782	6187303.633	3	7586	7634	0.5
gill_645	737162.4782	6187303.633	3	7586	7634	0.5
gill_646	737295.0739	6185614.356	3	7586	7634	0.5
gill_647	736895.0739	6185614.356	3	7586	7634	0.5
gill_648	728479.9899	6180770.4	3	7634	7682	0.5
gill_649	728479.9899	6180370.4	3	7634	7682	0.5
gill_650	732082.1022	6177070.082	3	7634	7682	0.5
gill_651	731682.1022	6177070.082	3	7634	7682	0.5
gill_652	732185.1782	6177471.8	3	7634	7682	0.5
gill_653	732185.1782	6177071.8	3	7634	7682	0.5
gill_654	729226.8199	6175354.429	3	7634	7682	0.5
gill_655	728826.8199	6175354.429	3	7634	7682	0.5
gill_656	729226.8199	6175354.429	3	7634	7682	0.5
gill_657	728899.2101	6176927.54	3	7634	7682	0.5
gill_658	729299.2101	6176927.54	3	7634	7682	0.5
gill_659	730092.7409	6176898.604	3	7634	7682	0.5
gill_660	729692.7409	6176898.604	3	7634	7682	0.5
gill_661	646847.6204	6198059.255	3	7634	7767	0.5
gill_662	642752.5226	6196500.886	3	7634	7767	0.5
gill_663	644996.779	6197928.464	3	7634	7767	0.5
gill_664	646407.1131	6196143.047	3	7634	7767	0.5
gill_665	646007.1131	6196143.047	3	7634	7767	0.5
gill_666	647341.8714	6196386.349	3	7634	7767	0.5
gill_667	646885.5291	6194860.95	3	7634	7767	0.5
gill_668	727141.995	6199464.693	3	7682	7730	0.5
gill_669	726741.995	6199464.693	3	7682	7730	0.5
gill_670	726741.995	6199864.693	3	7682	7730	0.5
gill_671	726741.995	6199464.693	3	7682	7730	0.5
gill_672	726763.6434	6199359.122	3	7682	7730	0.5
gill_673	726763.6434	6199759.122	3	7682	7730	0.5
gill_674	726763.6434	6200159.122	3	7682	7730	0.5
gill_675	727163.6434	6200159.122	3	7682	7730	0.5
gill_676	730535.4302	6198548.56	3	7682	7730	0.5
gill_677	730535.4302	6198148.56	3	7682	7730	0.5
gill_678	730135.4302	6198148.56	3	7682	7730	0.5
gill_679	730135.4302	6198548.56	3	7682	7730	0.5
gill_680	726981.295	6194710.957	3	7682	7730	0.5
gill_681	726981.295	6195110.957	3	7682	7730	0.5
gill_682	726581.295	6195110.957	3	7682	7730	0.5
gill_683	726581.295	6195510.957	3	7682	7730	0.5
gill_684	724839.7152	6195485.574	3	7682	7730	0.5
gill_685	724839.7152	6195885.574	3	7682	7730	0.5
gill_686	725239.7152	6195885.574	3	7682	7730	0.5
gill_687	725239.7152	6195485.574	3	7682	7730	0.5
gill_688	727947.395	6198383.165	3	7682	7730	0.5
gill_689	727947.395	6198783.165	3	7682	7730	0.5
gill_690	727947.395	6199183.165	3	7682	7730	0.5
gill_691	728347.395	6199183.165	3	7682	7730	0.5
gill_692	645101.1385	6198442.936	3	7682	7719	0.5
gill_693	647241.0834	6196568.472	3	7682	7719	0.5
gill_694	647372.0365	6193382.312	3	7682	7719	0.5
gill_695	643866.3373	6194409.866	3	7682	7719	0.5
gill_696	644266.3373	6194409.866	3	7682	7719	0.5
gill_697	644893.4898	6199172.628	3	7682	7719	0.5
gill_698	647592.5916	6193393.08	3	7682	7719	0.5
gill_699	734109.8546	6193992.135	3	7730	7778	0.5
gill_700	734109.8546	6193592.135	3	7730	7778	0.5
gill_701	730083.5451	6196163.088	3	7730	7778	0.5
gill_702	730083.5451	6196563.088	3	7730	7778	0.5
gill_703	733492.1559	6191510.819	3	7730	7778	0.5
gill_704	733492.1559	6191110.819	3	7730	7778	0.5
gill_705	729299.4477	6195166.936	3	7730	7778	0.5
gill_706	728899.4477	6195166.936	3	7730	7778	0.5
gill_707	735514.623	6189851.742	3	7730	7778	0.5
gill_708	735514.623	6189451.742	3	7730	7778	0.5
gill_709	728959.162	6195886.488	3	7730	7778	0.5
gill_710	728959.162	6195486.488	3	7730	7778	0.5
gill_711	734032.1164	6196064.395	3	7778	7828	0.5
gill_712	731730.3505	6193744.149	3	7778	7828	0.5
gill_713	729959.5939	6191514.383	3	7778	7828	0.5
gill_714	729559.5939	6191514.383	3	7778	7828	0.5
gill_715	731866.2299	6191287.098	3	7778	7828	0.5
gill_716	735541.3967	6194144.727	3	7778	7828	0.5
gill_717	735941.3967	6194144.727	3	7778	7828	0.5
gill_718	729433.4602	6192019.775	3	7778	7828	0.5
gill_719	731397.104	6192701.259	3	7826	7874	0.5
gill_720	730997.104	6192701.259	3	7826	7874	0.5
gill_721	730597.104	6192701.259	3	7826	7874	0.5
gill_722	730997.104	6192701.259	3	7826	7874	0.5
gill_723	730715.9698	6196038.869	3	7826	7874	0.5
gill_724	730715.9698	6196438.869	3	7826	7874	0.5
gill_725	730715.9698	6196038.869	3	7826	7874	0.5
gill_726	730715.9698	6195638.869	3	7826	7874	0.5
gill_727	731115.9698	6195638.869	3	7826	7874	0.5
gill_728	728225.6072	6191973.66	3	7826	7874	0.5
gill_729	728625.6072	6191973.66	3	7826	7874	0.5
gill_730	729025.6072	6191973.66	3	7826	7874	0.5
gill_731	729425.6072	6191973.66	3	7826	7874	0.5
gill_732	729425.6072	6192373.66	3	7826	7874	0.5
gill_733	731038.4977	6190787.393	3	7826	7874	0.5
gill_734	731438.4977	6190787.393	3	7826	7874	0.5
gill_735	731038.4977	6190787.393	3	7826	7874	0.5
gill_736	731038.4977	6191187.393	3	7826	7874	0.5
gill_737	732773.584	6194214.444	3	7826	7874	0.5
gill_738	732773.584	6193814.444	3	7826	7874	0.5
gill_739	732773.584	6193414.444	3	7826	7874	0.5
gill_740	733173.584	6193414.444	3	7826	7874	0.5
gill_741	733173.584	6193014.444	3	7826	7874	0.5
gill_742	728416.7606	6195256.791	3	7826	7874	0.5
gill_743	728416.7606	6194856.791	3	7826	7874	0.5
gill_744	728016.7606	6194856.791	3	7826	7874	0.5
gill_745	727616.7606	6194856.791	3	7826	7874	0.5
gill_746	727216.7606	6194856.791	3	7826	7874	0.5
gill_747	643055.5697	6189678.422	3	7826	7965	0.5
gill_748	641933.1302	6185930.433	3	7826	7965	0.5
gill_749	640384.1139	6190324.542	3	7826	7965	0.5
gill_750	641738.4121	6185969.232	3	7826	7965	0.5
gill_751	641338.4121	6185969.232	3	7826	7965	0.5
gill_752	641937.2239	6186116.041	3	7826	7965	0.5
gill_753	642936.9016	6188711.581	3	7826	7965	0.5
gill_754	728620.1329	6190912.807	3	7874	7922	0.5
gill_755	728620.1329	6191312.807	3	7874	7922	0.5
gill_756	728220.1329	6191312.807	3	7874	7922	0.5
gill_757	730576.3	6194286.998	3	7874	7922	0.5
gill_758	730576.3	6193886.998	3	7874	7922	0.5
gill_759	730576.3	6193486.998	3	7874	7922	0.5
gill_760	730176.3	6193486.998	3	7874	7922	0.5
gill_761	733395.078	6192323.296	3	7874	7922	0.5
gill_762	733395.078	6191923.296	3	7874	7922	0.5
gill_763	733395.078	6191523.296	3	7874	7922	0.5
gill_764	731030.4741	6190833.545	3	7874	7922	0.5
gill_765	731430.4741	6190833.545	3	7874	7922	0.5
gill_766	731430.4741	6191233.545	3	7874	7922	0.5
gill_767	731430.4741	6191633.545	3	7874	7922	0.5
gill_768	734778.9185	6193599.757	3	7874	7922	0.5
gill_769	735178.9185	6193599.757	3	7874	7922	0.5
gill_770	735178.9185	6193199.757	3	7874	7922	0.5
gill_771	728432.7124	6190508.427	3	7874	7922	0.5
gill_772	728432.7124	6190108.427	3	7874	7922	0.5
gill_773	728832.7124	6190108.427	3	7874	7922	0.5
gill_774	728432.7124	6190108.427	3	7874	7922	0.5
gill_775	632396.4806	6223613.704	3	7874	7905	0.5
gill_776	633083.1353	6228821.396	3	7874	7905	0.5
gill_777	633527.0228	6228271.88	3	7874	7905	0.5
gill_778	633127.0228	6228271.88	3	7874	7905	0.5
gill_779	634406.9705	6224962.821	3	7874	7905	0.5
gill_780	633569.3527	6226212.753	3	7874	7905	0.5
gill_781	633569.3527	6226612.753	3	7874	7905	0.5
gill_782	638401.1209	6226157.932	3	7874	7905	0.5
gill_783	639109.0263	6221397.278	3	7922	7958	0.5
gill_784	638064.2687	6216666.282	3	7922	7958	0.5
gill_785	636673.8864	6217469.771	3	7922	7958	0.5
gill_786	636673.8864	6217869.771	3	7922	7958	0.5
gill_787	636413.3076	6222125.044	3	7922	7958	0.5
gill_788	638979.97	6220174.576	3	7922	7958	0.5
gill_789	638979.97	6220574.576	3	7922	7958	0.5
gill_790	640417.2307	6217947.925	3	7922	7958	0.5
gill_791	725028.4706	6196605.57	3	7970	8066	0.5
gill_792	725028.4706	6196205.57	3	7970	8066	0.5
gill_793	730840.8313	6199853.033	3	7970	8066	0.5
gill_794	730840.8313	6200253.033	3	7970	8066	0.5
gill_795	730440.8313	6200253.033	3	7970	8066	0.5
gill_796	727607.8556	6198054.76	3	7970	8066	0.5
gill_797	727207.8556	6198054.76	3	7970	8066	0.5
gill_798	727207.8556	6197654.76	3	7970	8066	0.5
gill_799	725184.0471	6194279.665	3	7970	8066	0.5
gill_800	725184.0471	6193879.665	3	7970	8066	0.5
gill_801	725584.0471	6193879.665	3	7970	8066	0.5
gill_802	730612.7758	6199765.588	3	7970	8066	0.5
gill_803	730212.7758	6199765.588	3	7970	8066	0.5
gill_804	730212.7758	6199365.588	3	7970	8066	0.5
gill_805	724436.9477	6197512.381	3	7970	8066	0.5
gill_806	724436.9477	6197112.381	3	7970	8066	0.5
gill_807	724836.9477	6197112.381	3	7970	8066	0.5
gill_808	728701.8372	6199789.209	3	8018	8066	0.5
gill_809	729101.8372	6199789.209	3	8018	8066	0.5
gill_810	726037.5685	6195487.71	3	8018	8066	0.5
gill_811	726037.5685	6195887.71	3	8018	8066	0.5
gill_812	726037.5685	6196287.71	3	8018	8066	0.5
gill_813	724602.4749	6197829.756	3	8018	8066	0.5
gill_814	724602.4749	6198229.756	3	8018	8066	0.5
gill_815	724202.4749	6198229.756	3	8018	8066	0.5
gill_816	726705.6333	6198867.362	3	8018	8066	0.5
gill_817	727105.6333	6198867.362	3	8018	8066	0.5
gill_818	727105.6333	6198467.362	3	8018	8066	0.5
gill_819	726346.2923	6198350	3	8018	8066	0.5
gill_820	726746.2923	6198350	3	8018	8066	0.5
gill_821	726746.2923	6197950	3	8018	8066	0.5
gill_822	728614.4007	6198017.754	3	8018	8066	0.5
gill_823	728614.4007	6198417.754	3	8018	8066	0.5
gill_824	728614.4007	6198017.754	3	8018	8066	0.5
gill_825	726895.2158	6198970.925	3	8162	8210	0.5
gill_826	727033.8877	6200087.748	3	8162	8210	0.5
gill_827	724990.7007	6197297.129	3	8162	8210	0.5
gill_828	722754.7026	6199274.93	3	8162	8210	0.5
gill_829	724931.9035	6198166.805	3	8162	8210	0.5
gill_830	722972.7883	6202267.987	3	8162	8210	0.5
gill_831	722972.7883	6202667.987	3	8162	8210	0.5
gill_832	721183.0347	6204186.88	3	8210	8258	0.5
gill_833	724257.6862	6200136.286	3	8210	8258	0.5
gill_834	727801.5578	6204438.453	3	8210	8258	0.5
gill_835	725779.2046	6202457.077	3	8210	8258	0.5
gill_836	726277.0023	6202093.075	3	8210	8258	0.5
gill_837	723737.0547	6204731.961	3	8210	8258	0.5
gill_838	723737.0547	6204331.961	3	8210	8258	0.5
gill_839	727761.2622	6200125.918	3	8258	8306	0
gill_840	725672.0439	6200112.49	3	8258	8306	0.5
gill_841	727602.7328	6195109.322	3	8258	8306	0.5
gill_842	724266.5106	6197505.817	3	8258	8306	0.5
gill_843	728551.8597	6197242.356	3	8258	8306	0.5
gill_844	730403.4015	6197395.281	3	8258	8306	0.5
gill_845	726708.4571	6189766.64	3	8258	8306	0
gill_846	726117.9569	6190597.23	3	8258	8306	0.5
gill_847	725566.1761	6197124.799	3	8306	8354	0.5
gill_848	725566.1761	6197524.799	3	8306	8354	0.5
gill_849	725166.1761	6197524.799	3	8306	8354	0.5
gill_850	725166.1761	6197124.799	3	8306	8354	0.5
gill_851	725166.1761	6196724.799	3	8306	8354	0.5
gill_852	725166.1761	6196324.799	3	8306	8354	0.5
gill_853	725566.1761	6196324.799	3	8306	8354	0.5
gill_854	725166.1761	6196324.799	3	8306	8354	0.5
gill_855	721615.4369	6200224.905	3	8306	8354	0.5
gill_856	721615.4369	6200224.905	3	8306	8354	0.5
gill_857	722015.4369	6200224.905	3	8306	8354	0.5
gill_858	721615.4369	6200224.905	3	8306	8354	0.5
gill_859	721615.4369	6200624.905	3	8306	8354	0.5
gill_860	721215.4369	6201024.905	3	8306	8354	0.5
gill_861	688815.4369	6203824.905	3	8306	8354	0.5
gill_862	688815.4369	6203424.905	3	8306	8354	0.5
gill_863	688815.4369	6203024.905	3	8306	8354	0.5
gill_864	725944.9278	6197885.758	3	8306	8354	0.5
gill_865	725544.9278	6197885.758	3	8306	8354	0.5
gill_866	725144.9278	6197885.758	3	8306	8354	0.5
gill_867	725144.9278	6198285.758	3	8306	8354	0.5
gill_868	725144.9278	6198685.758	3	8306	8354	0.5
gill_869	725144.9278	6198285.758	3	8306	8354	0.5
gill_870	725144.9278	6197885.758	3	8306	8354	0.5
gill_871	724744.9278	6197885.758	3	8306	8354	0.5
gill_872	724744.9278	6198285.758	3	8306	8354	0.5
gill_873	724178.3958	6201460.475	3	8306	8354	0.5
gill_874	724178.3958	6201060.475	3	8306	8354	0.5
gill_875	724578.3958	6201060.475	3	8306	8354	0.5
gill_876	724578.3958	6200660.475	3	8306	8354	0.5
gill_877	724578.3958	6200260.475	3	8306	8354	0.5
gill_878	724178.3958	6200260.475	3	8306	8354	0.5
gill_879	724178.3958	6199860.475	3	8306	8354	0.5
gill_880	723778.3958	6199860.475	3	8306	8354	0.5
gill_881	724178.3958	6199860.475	3	8306	8354	0.5
gill_882	645408.4238	6201878.42	3	8354	8368	0.5
gill_883	645008.4238	6201878.42	3	8354	8368	0.5
gill_884	645885.3347	6203141.575	3	8354	8368	0.5
gill_885	645885.3347	6202741.575	3	8354	8368	0.5
gill_886	643525.7176	6205018.49	3	8354	8368	0.5
gill_887	643525.7176	6204618.49	3	8354	8368	0.5
gill_888	640017.2128	6202155.091	3	8354	8368	0.5
gill_889	639617.2128	6202155.091	3	8354	8368	0.5
gill_890	641950.8128	6206003.717	3	8354	8368	0.5
gill_891	641950.8128	6205603.717	3	8354	8368	0.5
gill_892	639510.6161	6202497.537	3	8354	8368	0.5
gill_893	639510.6161	6202097.537	3	8354	8368	0.5
gill_894	724180.5146	6203017.061	3	8402	8450	0.5
gill_895	724180.5146	6203417.061	3	8402	8450	0.5
gill_896	723876.0532	6198567.076	3	8402	8450	0.5
gill_897	723876.0532	6198167.076	3	8402	8450	0.5
gill_898	723529.6972	6204335.451	3	8402	8450	0.5
gill_899	723129.6972	6204335.451	3	8402	8450	0.5
gill_900	723740.1967	6202638.096	3	8546	8594	0.5
gill_901	721485.0944	6203460.663	3	8546	8594	0.5
gill_902	721485.0944	6203860.663	3	8546	8594	0.5
gill_903	723120.6414	6200251.642	3	8546	8594	0.5
gill_904	723120.6414	6200651.642	3	8546	8594	0.5
gill_905	722363.4789	6201916.62	3	8546	8594	0.5
gill_906	721963.4789	6201916.62	3	8546	8594	0.5
gill_907	730347.88	6183593.566	3	8594	8615	0.5
gill_908	726627.4999	6184965.997	3	8594	8615	0.5
gill_909	727027.4999	6184965.997	3	8594	8615	0.5
gill_910	730264.4156	6184727.204	3	8594	8615	0.5
gill_911	730264.4156	6184327.204	3	8594	8615	0.5
gill_912	729807.7222	6185065.125	3	8594	8615	0.5
gill_913	729807.7222	6185465.125	3	8594	8615	0.5
gill_914	729004.4343	6187689.895	3	8594	8615	0.5
gill_915	728604.4343	6187689.895	3	8594	8615	0.5
gill_916	737335.0346	6192188.369	3	8642	8680	0.5
gill_917	734497.2416	6191984.491	3	8642	8680	0.5
gill_918	736876.1268	6187721.71	3	8642	8680	0.5
gill_919	737567.4011	6191147.483	3	8642	8680	0.5
gill_920	731683.8225	6190471.808	3	8642	8680	0.5
gill_921	732732.3928	6186774.715	3	8642	8680	0.5
gill_922	736495.5654	6192648.802	3	8786	8824	0.5
gill_923	732573.4392	6191876.399	3	8786	8824	0.5
gill_924	732573.4392	6191476.399	3	8786	8824	0.5
gill_925	737315.276	6193104.914	3	8786	8824	0.5
gill_926	737315.276	6192704.914	3	8786	8824	0.5
gill_927	736981.8362	6191603.387	3	8786	8824	0.5
gill_928	737381.8362	6191603.387	3	8786	8824	0.5
gill_929	735973.6047	6191534.039	3	8786	8824	0.5
gill_930	735973.6047	6191934.039	3	8786	8824	0.5
gill_931	734968.0062	6191762.426	3	8786	8824	0.5
gill_932	728466.4504	6183879.51	3	8834	8882	0.5
gill_933	728866.4504	6183879.51	3	8834	8882	0.5
gill_934	728466.4504	6183879.51	3	8834	8882	0.5
gill_935	728866.4504	6183879.51	3	8834	8882	0.5
gill_936	728466.4504	6183879.51	3	8834	8882	0.5
gill_937	728466.4504	6184279.51	3	8834	8882	0.5
